"('mid',)","('ordering',)","('pid',)","('category',)","('job',)"
tt5052448,8,nm0572014,producer,producer
tt5052448,9,nm8752173,composer,
tt5052474,10,nm0568093,producer,producer
tt5052474,1,nm0001125,actor,
tt5052474,2,nm0000982,actor,
tt5052474,3,nm5097044,actress,
tt5052474,4,nm0232998,actor,
tt5052474,5,nm1356588,director,
tt5052474,6,nm0792263,writer,written by
tt5052474,7,nm0412588,producer,producer
tt5052474,8,nm0524745,producer,producer
tt5052474,9,nm2590720,producer,producer
tt5074352,10,nm3032965,producer,producer
tt5074352,1,nm0451148,actor,
tt5074352,2,nm2799219,actress,
tt5074352,3,nm0760778,actress,
tt5074352,4,nm7621667,actress,
tt5074352,5,nm4318159,director,
tt5074352,6,nm6328029,writer,
tt5074352,7,nm6328031,writer,
tt5074352,8,nm6328030,writer,
tt5074352,9,nm8661566,writer,Dialogue Writer: Telugu
tt5083738,10,nm3717662,producer,producer
tt5083738,1,nm1469236,actress,
tt5083738,2,nm1297015,actress,
tt5083738,3,nm0001838,actress,
tt5083738,4,nm0396558,actor,
tt5083738,5,nm0487166,director,
tt5083738,6,nm7629302,writer,written by
tt5083738,7,nm1110111,writer,written by
tt5083738,8,nm0218714,producer,producer
tt5083738,9,nm0347384,producer,producer
tt5095030,10,nm0498278,writer,based on the Marvel Comics by
tt5095030,1,nm0748620,actor,
tt5095030,2,nm1431940,actress,
tt5095030,3,nm0671567,actor,
tt5095030,4,nm0324658,actor,
tt5095030,5,nm0715636,director,
tt5095030,6,nm0571344,writer,written by
tt5095030,7,nm1273099,writer,written by
tt5095030,8,nm3029372,writer,written by
tt5095030,9,nm2592245,writer,written by
tt5104604,10,nm2262509,producer,producer
tt5104604,1,nm0186505,actor,
tt5104604,2,nm8659025,actor,
tt5104604,3,nm0001570,actor,
tt5104604,4,nm0000837,actor,
tt5104604,5,nm0027572,director,
tt5104604,6,nm0178910,writer,story by
tt5104604,7,nm0005403,writer,story by
tt5104604,8,nm1440081,writer,story by
tt5104604,9,nm0206154,producer,producer
tt5109280,10,nm1004604,writer,screenplay by
tt5109280,1,nm4511652,actress,
tt5109280,2,nm5377144,actress,
tt5109280,3,nm2110418,actress,
tt5109280,4,nm9865891,actor,
tt5109280,5,nm2320658,director,
tt5109280,6,nm2788015,director,
tt5109280,7,nm2128363,director,co-director
tt5109280,8,nm0727960,director,co-director
tt5109280,9,nm5945690,writer,screenplay by
tt5109784,10,nm0582185,production_designer,
tt5109784,1,nm2225369,actress,
tt5109784,2,nm0000849,actor,
tt5109784,3,nm0000438,actor,
tt5109784,4,nm0000201,actress,
tt5109784,5,nm0004716,director,
tt5109784,6,nm0291542,producer,producer
tt5109784,7,nm0359504,producer,producer
tt5109784,8,nm0508732,cinematographer,director of photography
tt5109784,9,nm0918733,editor,
tt5140878,10,nm1131817,cinematographer,director of photography
tt5140878,1,nm0001439,actor,
tt5140878,2,nm5343317,actress,
tt5140878,3,nm0001584,actress,
tt5140878,4,nm0339159,actor,
tt5140878,5,nm2497546,director,
tt5140878,6,nm2477891,writer,written by
tt5140878,7,nm0755911,producer,producer
tt5140878,8,nm1490123,producer,producer
tt5140878,9,nm1818744,composer,
tt5164214,10,nm0001752,producer,producer
tt5164214,1,nm0000113,actress,
tt5164214,2,nm0000949,actress,
tt5164214,3,nm0004266,actress,
tt5164214,4,nm1411676,actress,
tt5164214,5,nm0002657,director,
tt5164214,6,nm6035700,writer,screenplay by
tt5164214,7,nm0425138,writer,based upon characters created by
tt5164214,8,nm0751207,writer,based upon characters created by
tt5164214,9,nm0252382,producer,producer
tt5164432,10,nm0324041,producer,producer
tt5164432,1,nm3538718,actor,
tt5164432,2,nm0004950,actress,
tt5164432,3,nm0241049,actor,
tt5164432,4,nm7692698,actress,
tt5164432,5,nm0075528,director,
tt5164432,6,nm7698350,writer,"based upon the novel ""Simon vs. the Homo Sapiens Agenda"" by"
tt5164432,7,nm0074165,writer,screenplay by
tt5164432,8,nm4170842,writer,screenplay by
tt5164432,9,nm2125212,producer,producer
tt5308322,10,nm0687427,editor,
tt5308322,1,nm1557329,actress,
tt5308322,2,nm3441152,actor,
tt5308322,3,nm4384329,actress,
tt5308322,4,nm2531628,actor,
tt5308322,5,nm0484907,director,
tt5308322,6,nm1245146,writer,written by
tt5308322,7,nm0089658,producer,producer
tt5308322,8,nm0566970,composer,
tt5308322,9,nm0002947,cinematographer,director of photography
tt5311514,10,nm8823532,producer,producer
tt5311514,1,nm1126340,actor,
tt5311514,2,nm4759838,actress,
tt5311514,3,nm6954008,actor,
tt5311514,4,nm2976492,actress,
tt5311514,5,nm1396121,director,
tt5311514,6,nm1038805,writer,english script
tt5311514,7,nm5147232,producer,producer
tt5311514,8,nm3356206,producer,chief executive producer
tt5311514,9,nm2929057,producer,producer
tt5362988,10,nm3948817,producer,producer
tt5362988,1,nm0647634,actress,
tt5362988,2,nm0719637,actor,
tt5362988,3,nm0001295,actor,
tt5362988,4,nm2080328,actress,
tt5362988,5,nm0792263,director,
tt5362988,6,nm2240551,producer,producer
tt5362988,7,nm0000916,producer,producer
tt5362988,8,nm0313531,producer,producer
tt5362988,9,nm0412588,producer,producer
tt5363618,10,nm12168180,producer,producer
tt5363618,1,nm1981893,actor,
tt5363618,2,nm4972453,actress,
tt5363618,3,nm0705152,actor,
tt5363618,4,nm4248765,actress,
tt5363618,5,nm2942187,director,
tt5363618,6,nm3473150,writer,screenplay by
tt5363618,7,nm0161834,writer,story by
tt5363618,8,nm5289961,producer,producer
tt5363618,9,nm3189181,producer,producer
tt5433138,10,nm0605775,producer,producer
tt5433138,1,nm0004874,actor,
tt5433138,2,nm0735442,actress,
tt5433138,3,nm0108287,actress,
tt5433138,4,nm0879085,actor,
tt5433138,5,nm0510912,director,
tt5433138,6,nm0143403,writer,screenplay by
tt5433138,7,nm2073574,writer,story by
tt5433138,8,nm0860155,writer,based on characters created by
tt5433138,9,nm0456929,producer,producer
tt5439796,10,nm0391794,composer,
tt5439796,1,nm1475594,actor,
tt5439796,2,nm3485845,actor,
tt5439796,3,nm0185819,actor,
tt5439796,4,nm5008863,actress,
tt5439796,5,nm0001752,director,
tt5439796,6,nm0039583,writer,written by
tt5439796,7,nm1730221,producer,producer
tt5439796,8,nm0414423,producer,producer
tt5439796,9,nm0425741,producer,producer
tt5442430,10,nm1602154,producer,producer
tt5442430,1,nm0350453,actor,
tt5442430,2,nm0272581,actress,
tt5442430,3,nm0005351,actor,
tt5442430,4,nm0760796,actor,
tt5442430,5,nm1174251,director,
tt5442430,6,nm1014201,writer,written by
tt5442430,7,nm1116660,writer,written by
tt5442430,8,nm0193268,producer,producer
tt5442430,9,nm1911103,producer,producer
tt5462602,10,nm1125431,cinematographer,director of photography
tt5462602,1,nm3529685,actor,
tt5462602,2,nm1443740,actress,
tt5462602,3,nm0000456,actress,
tt5462602,4,nm0005380,actor,
tt5462602,5,nm0795290,director,
tt5462602,6,nm5077137,writer,written by
tt5462602,7,nm0031976,producer,producer
tt5462602,8,nm0578814,producer,producer
tt5462602,9,nm0028787,composer,
tt5463162,10,nm1334526,producer,producer
tt5463162,1,nm0005351,actor,
tt5463162,2,nm0000982,actor,
tt5463162,3,nm1072555,actress,
tt5463162,4,nm5421877,actor,
tt5463162,5,nm0500610,director,
tt5463162,6,nm1014201,writer,written by
tt5463162,7,nm1116660,writer,written by
tt5463162,8,nm0509580,writer,based on the character created by
tt5463162,9,nm1436760,writer,based on the character created by
tt5519340,10,nm2867565,composer,
tt5519340,1,nm0000226,actor,
tt5519340,2,nm0249291,actor,
tt5519340,3,nm0636426,actress,
tt5519340,4,nm1183149,actor,
tt5519340,5,nm0043742,director,
tt5519340,6,nm0484840,writer,written by
tt5519340,7,nm0628080,producer,producer
tt5519340,8,nm1848253,producer,producer
tt5519340,9,nm4105822,producer,producer
tt5580036,10,nm1785999,cinematographer,director of photography
tt5580036,1,nm3053338,actress,
tt5580036,2,nm1659221,actor,
tt5580036,3,nm0005049,actress,
tt5580036,4,nm0629855,actress,
tt5580036,5,nm0318916,director,
tt5580036,6,nm0737216,writer,written by
tt5580036,7,nm3943537,producer,producer
tt5580036,8,nm4105822,producer,producer
tt5580036,9,nm0621829,composer,
tt5580390,10,nm0938485,editor,film editor
tt5580390,1,nm1020089,actress,
tt5580390,2,nm0818055,actress,
tt5580390,3,nm0788335,actor,
tt5580390,4,nm0427964,actor,
tt5580390,5,nm0868219,director,
tt5580390,6,nm0961827,writer,screenplay by
tt5580390,7,nm0197703,producer,producer
tt5580390,8,nm0006035,composer,
tt5580390,9,nm0491565,cinematographer,director of photography
tt5606664,10,nm0277342,cinematographer,
tt5606664,1,nm0000191,actor,
tt5606664,2,nm0272581,actress,
tt5606664,3,nm7738797,actress,
tt5606664,4,nm0193295,actor,
tt5606664,5,nm1093039,director,
tt5606664,6,nm0000175,writer,based upon the novel by
tt5606664,7,nm1153895,producer,producer
tt5606664,8,nm1006167,producer,producer
tt5606664,9,nm2435752,composer,
tt5649144,10,nm0799139,producer,producer
tt5649144,1,nm7737419,actress,
tt5649144,2,nm8458915,actress,
tt5649144,3,nm0000353,actor,
tt5649144,4,nm8912882,actor,
tt5649144,5,nm0048918,director,
tt5649144,6,nm2022341,writer,written by
tt5649144,7,nm0157966,producer,producer
tt5649144,8,nm5653115,producer,producer
tt5649144,9,nm3644845,producer,producer
tt5700672,10,nm2185967,editor,
tt5700672,1,nm1508003,actor,
tt5700672,2,nm1869756,actress,
tt5700672,3,nm3011350,actor,
tt5700672,4,nm1246724,actress,
tt5700672,5,nm3613566,director,
tt5700672,6,nm6711056,writer,
tt5700672,7,nm4830845,producer,producer
tt5700672,8,nm1276066,composer,
tt5700672,9,nm2893410,cinematographer,
tt5715874,10,nm1639516,production_designer,
tt5715874,1,nm8467096,actor,
tt5715874,2,nm9300501,actor,
tt5715874,3,nm0131966,actor,
tt5715874,4,nm3864163,actress,
tt5715874,5,nm0487166,director,
tt5715874,6,nm3328207,writer,written by
tt5715874,7,nm0347384,producer,producer
tt5715874,8,nm1531046,cinematographer,
tt5715874,9,nm0561430,editor,
tt5726616,10,nm0742651,producer,producer
tt5726616,1,nm2309517,actor,
tt5726616,2,nm3154303,actor,
tt5726616,3,nm0836121,actor,
tt5726616,4,nm0142972,actress,
tt5726616,5,nm0345174,director,
tt5726616,6,nm0412465,writer,screenplay by
tt5726616,7,nm6056595,writer,based on the novel by
tt5726616,8,nm1899688,producer,producer
tt5726616,9,nm1150125,producer,producer
tt5727208,10,nm0748784,producer,producer
tt5727208,1,nm0001191,actor,
tt5727208,2,nm9681752,actress,
tt5727208,3,nm0579953,actress,
tt5727208,4,nm11243726,actor,
tt5727208,5,nm1509478,director,
tt5727208,6,nm1343394,director,
tt5727208,7,nm2563482,writer,written by
tt5727208,8,nm2205351,producer,producer
tt5727208,9,nm4791912,producer,producer
tt5742374,10,nm1034914,producer,producer
tt5742374,1,nm0001618,actor,
tt5742374,2,nm0731286,actress,
tt5742374,3,nm6191250,actress,
tt5742374,4,nm0231283,actor,
tt5742374,5,nm0708903,director,
tt5742374,6,nm0024718,writer,based on the book by
tt5742374,7,nm2928126,producer,producer
tt5742374,8,nm0146434,producer,producer
tt5742374,9,nm0639780,producer,producer
tt5758778,10,nm1026592,editor,
tt5758778,1,nm0425005,actor,
tt5758778,2,nm0000117,actress,
tt5758778,3,nm1977856,actor,
tt5758778,4,nm3435612,actor,
tt5758778,5,nm1098493,director,
tt5758778,6,nm0004927,producer,producer
tt5758778,7,nm1205652,producer,producer
tt5758778,8,nm0413011,composer,
tt5758778,9,nm0005696,cinematographer,director of photography
tt5776858,10,nm0862664,editor,
tt5776858,1,nm3043279,actress,
tt5776858,2,nm0000358,actor,
tt5776858,3,nm0544334,actress,
tt5776858,4,nm4914253,actress,
tt5776858,5,nm0000759,director,
tt5776858,6,nm2691892,producer,producer
tt5776858,7,nm0526917,producer,producer
tt5776858,8,nm0783280,producer,producer
tt5776858,9,nm0339351,composer,
tt5813916,1,nm5384553,actor,
tt5813916,2,nm1832249,actor,
tt5813916,3,nm1614951,actress,
tt5813916,4,nm1759557,actor,
tt5813916,5,nm3809021,director,
tt5813916,6,nm6145543,producer,producer
tt5813916,7,nm1232266,composer,
tt5813916,8,nm3516416,cinematographer,
tt5814060,10,nm1131817,cinematographer,director of photography
tt5814060,1,nm0065007,actor,
tt5814060,2,nm3920288,actress,
tt5814060,3,nm2997552,actor,
tt5814060,4,nm0007491,actress,
tt5814060,5,nm2379028,director,
tt5814060,6,nm2477891,writer,screenplay by
tt5814060,7,nm1490123,writer,story by
tt5814060,8,nm0755911,producer,producer
tt5814060,9,nm0466851,composer,
tt5848272,10,nm1192875,producer,producer
tt5848272,1,nm0000604,actor,
tt5848272,2,nm0798971,actress,
tt5848272,3,nm2933757,actress,
tt5848272,4,nm0378245,actress,
tt5848272,5,nm1601882,director,
tt5848272,6,nm0601781,director,
tt5848272,7,nm0962596,writer,screenplay by
tt5848272,8,nm0714114,writer,story by
tt5848272,9,nm2888684,writer,story by
tt5884052,10,nm0846969,writer,"based on ""Pokémon"" created by"
tt5884052,1,nm0005351,actor,
tt5884052,2,nm6819854,actor,
tt5884052,3,nm1105980,actress,
tt5884052,4,nm0631490,actor,
tt5884052,5,nm1224299,director,
tt5884052,6,nm2021624,writer,screenplay by
tt5884052,7,nm1658012,writer,screenplay by
tt5884052,8,nm2081046,writer,screenplay by
tt5884052,9,nm2270979,writer,story by
tt5886046,10,nm4980516,composer,
tt5886046,1,nm5347988,actress,
tt5886046,2,nm2383250,actor,
tt5886046,3,nm1337350,actor,
tt5886046,4,nm0479527,actor,
tt5886046,5,nm0733263,director,
tt5886046,6,nm0776885,writer,screenplay by
tt5886046,7,nm3481322,writer,screenplay by
tt5886046,8,nm1506459,producer,producer
tt5886046,9,nm0605775,producer,producer
tt6105098,10,nm2004404,producer,producer
tt6105098,1,nm2255973,actor,
tt6105098,2,nm0461498,actress,
tt6105098,3,nm0736622,actor,
tt6105098,4,nm0252230,actor,
tt6105098,5,nm0269463,director,
tt6105098,6,nm0622288,writer,screenplay by
tt6105098,7,nm0575293,writer,"based on ""The Lion King"" screenplay by"
tt6105098,8,nm0731271,writer,"based on ""The Lion King"" screenplay by"
tt6105098,9,nm0941314,writer,"based on ""The Lion King"" screenplay by"
tt6139732,10,nm0829152,cinematographer,director of photography
tt6139732,1,nm0000226,actor,
tt6139732,2,nm4565815,actor,
tt6139732,3,nm4305463,actress,
tt6139732,4,nm3092471,actor,
tt6139732,5,nm0005363,director,
tt6139732,6,nm0041864,writer,screenplay by
tt6139732,7,nm3043818,producer,producer
tt6139732,8,nm1469853,producer,producer
tt6139732,9,nm0579678,composer,
tt6146586,10,nm0412588,producer,producer
tt6146586,1,nm0000206,actor,
tt6146586,2,nm0000932,actress,
tt6146586,3,nm0574534,actor,
tt6146586,4,nm0000401,actor,
tt6146586,5,nm0821432,director,
tt6146586,6,nm4401003,writer,screenplay by
tt6146586,7,nm8748334,writer,screenplay by
tt6146586,8,nm2384772,writer,screenplay by
tt6146586,9,nm0009207,writer,screenplay by
tt6155172,1,nm8611957,actress,
tt6155172,2,nm0211920,actress,
tt6155172,3,nm9948845,actor,
tt6155172,4,nm9985727,actor,
tt6155172,5,nm0190859,director,
tt6155172,6,nm2318256,producer,producer
tt6155172,7,nm2342288,producer,producer
tt6155172,8,nm2366329,editor,
tt6155172,9,nm0127429,production_designer,
tt6264654,10,nm1150863,producer,producer
tt6264654,1,nm0005351,actor,
tt6264654,2,nm3069650,actress,
tt6264654,3,nm0169806,actor,
tt6264654,4,nm2577076,actor,
tt6264654,5,nm0506613,director,
tt6264654,6,nm1073238,writer,screenplay by
tt6264654,7,nm0672015,writer,screenplay by
tt6264654,8,nm0075528,producer,producer
tt6264654,9,nm2221807,producer,producer
tt6266538,10,nm0000093,producer,producer
tt6266538,1,nm0000288,actor,
tt6266538,2,nm0010736,actress,
tt6266538,3,nm0136797,actor,
tt6266538,4,nm0005377,actor,
tt6266538,5,nm0570912,director,
tt6266538,6,nm0002071,producer,producer
tt6266538,7,nm0306890,producer,producer
tt6266538,8,nm1250070,producer,producer
tt6266538,9,nm0582111,producer,producer
tt6294822,10,nm0002354,composer,
tt6294822,1,nm0000658,actress,
tt6294822,2,nm0000158,actor,
tt6294822,3,nm0005299,actress,
tt6294822,4,nm0644022,actor,
tt6294822,5,nm0000229,director,
tt6294822,6,nm2176283,writer,written by
tt6294822,7,nm1802857,writer,written by
tt6294822,8,nm1069736,producer,producer
tt6294822,9,nm1166871,producer,producer
tt6320628,10,nm0270559,producer,producer
tt6320628,1,nm4043618,actor,
tt6320628,2,nm0000168,actor,
tt6320628,3,nm0350453,actor,
tt6320628,4,nm0000673,actress,
tt6320628,5,nm1218281,director,
tt6320628,6,nm0571344,writer,written by
tt6320628,7,nm1273099,writer,written by
tt6320628,8,nm0498278,writer,based on the Marvel comic book by
tt6320628,9,nm0228492,writer,based on the Marvel comic book by
tt6334354,10,nm0711235,editor,
tt6334354,1,nm3053338,actress,
tt6334354,2,nm0252961,actor,
tt6334354,3,nm1078479,actor,
tt6334354,4,nm1172478,actor,
tt6334354,5,nm0348181,director,
tt6334354,6,nm0746273,producer,producer
tt6334354,7,nm0755911,producer,producer
tt6334354,8,nm0614373,composer,
tt6334354,9,nm0103956,cinematographer,director of photography
tt6343314,10,nm0153587,producer,producer
tt6343314,1,nm0430107,actor,
tt6343314,2,nm0000230,actor,
tt6343314,3,nm1935086,actress,
tt6343314,4,nm0711118,actress,
tt6343314,5,nm4023702,director,
tt6343314,6,nm3541432,writer,screenplay by
tt6343314,7,nm0672011,writer,story by
tt6343314,8,nm1854539,writer,story by
tt6343314,9,nm3363032,writer,characters
tt6394270,10,nm2210479,producer,producer
tt6394270,1,nm0000234,actress,
tt6394270,2,nm0000173,actress,
tt6394270,3,nm3053338,actress,
tt6394270,4,nm0001475,actor,
tt6394270,5,nm0005366,director,
tt6394270,6,nm1017488,writer,written by
tt6394270,7,nm0228690,producer,producer
tt6394270,8,nm0317943,producer,producer
tt6394270,9,nm0333747,producer,producer
tt6412452,10,nm0333747,producer,producer
tt6412452,1,nm0625789,actor,
tt6412452,2,nm0914929,actor,
tt6412452,3,nm0000317,actor,
tt6412452,4,nm1180243,actor,
tt6412452,5,nm0001053,director,
tt6412452,6,nm0001054,director,
tt6412452,7,nm0518711,writer,based on a story by
tt6412452,8,nm0925481,writer,inspired by a story by
tt6412452,9,nm2691892,producer,producer
tt6450804,10,nm0251050,writer,story by
tt6450804,1,nm0000157,actress,
tt6450804,2,nm0000216,actor,
tt6450804,3,nm4496875,actress,
tt6450804,4,nm0721376,actress,
tt6450804,5,nm1783265,director,
tt6450804,6,nm0275286,writer,screenplay by
tt6450804,7,nm1221634,writer,screenplay by
tt6450804,8,nm0712753,writer,screenplay by
tt6450804,9,nm0000116,writer,story by
tt6499752,10,nm2642924,cinematographer,director of photography
tt6499752,1,nm1334869,actor,
tt6499752,2,nm2177933,actress,
tt6499752,3,nm2114889,actor,
tt6499752,4,nm1980534,actress,
tt6499752,5,nm1191481,director,
tt6499752,6,nm0089658,producer,producer
tt6499752,7,nm0238879,producer,producer
tt6499752,8,nm2271939,producer,producer
tt6499752,9,nm2396007,composer,
tt6565702,10,nm0278475,cinematographer,
tt6565702,1,nm0564215,actor,
tt6565702,2,nm1055413,actor,
tt6565702,3,nm2225369,actress,
tt6565702,4,nm0396558,actor,
tt6565702,5,nm1334526,director,
tt6565702,6,nm0356745,producer,producer
tt6565702,7,nm0404446,producer,producer
tt6565702,8,nm0795682,producer,producer
tt6565702,9,nm0001877,composer,
tt6628394,10,nm0924222,production_designer,
tt6628394,1,nm0000313,actor,
tt6628394,2,nm7248827,actress,
tt6628394,3,nm0424848,actress,
tt6628394,4,nm0358316,actor,
tt6628394,5,nm1206844,director,
tt6628394,6,nm1436246,producer,producer
tt6628394,7,nm0315974,composer,
tt6628394,8,nm0568974,cinematographer,director of photography
tt6628394,9,nm0489809,editor,
tt6644200,10,nm0001937,composer,
tt6644200,1,nm1289434,actress,
tt6644200,2,nm1024677,actor,
tt6644200,3,nm8075925,actress,
tt6644200,4,nm7415871,actor,
tt6644200,5,nm1456816,writer,screenplay by
tt6644200,6,nm1399714,writer,screenplay by
